college_id,college_name,division,gender_program,website,soccer_program_url
645,Lewis & Clark College,D3,womens,https://gopioneers.athletics.lclark.edu,
646,Linfield University,D3,mens,https://linfieldsports.com,
647,Linfield University,D3,womens,https://linfieldsports.com,
684,Marian University (WI),D3,mens,https://marianathletics.com,
685,Marian University (WI),D3,womens,https://marianathletics.com,
640,Millsaps College,D3,mens,https://millsapsmajors.com,
641,Millsaps College,D3,womens,https://millsapsmajors.com,
514,Mount Holyoke College,D3,mens,https://athletics.mtholyoke.edu,
515,Mount Holyoke College,D3,womens,https://athletics.mtholyoke.edu,
630,Muhlenberg College,D3,mens,https://muhlenbergmules.com,
631,Muhlenberg College,D3,womens,https://muhlenbergmules.com,
528,Olivet College,D3,mens,https://olivetcomets.com,
529,Olivet College,D3,womens,https://olivetcomets.com,
648,Pacific Lutheran University,D3,mens,https://plulutes.com,
649,Pacific Lutheran University,D3,womens,https://plulutes.com,
650,Pacific University,D3,mens,https://pacificboxers.com,
651,Pacific University,D3,womens,https://pacificboxers.com,
742,Purchase College,D3,mens,https://purchaseathletics.com,
743,Purchase College,D3,womens,https://purchaseathletics.com,
674,Ripon College,D3,mens,https://riponathletics.com,
675,Ripon College,D3,womens,https://riponathletics.com,
746,SUNY Maritime College,D3,mens,https://sunymaritime.edu/athletics,
747,SUNY Maritime College,D3,womens,https://sunymaritime.edu/athletics,
744,Sage Colleges,D3,mens,https://sagegators.com,
745,Sage Colleges,D3,womens,https://sagegators.com,
564,Schreiner University,D3,mens,https://schreinermountaineers.com,
565,Schreiner University,D3,womens,https://schreinermountaineers.com,
718,Stevens Institute of Technology,D3,mens,https://stevensathletics.com,
719,Stevens Institute of Technology,D3,womens,https://stevensathletics.com,
702,Thiel College,D3,mens,https://thielwings.com,
703,Thiel College,D3,womens,https://thielwings.com,
704,Thomas More University,D3,mens,https://thomasmoreathletics.com,
705,Thomas More University,D3,womens,https://thomasmoreathletics.com,
4673,Tufts Jumbos,D3,mens,,
652,University of Puget Sound,D3,mens,https://pugetsoundathletics.com,
653,University of Puget Sound,D3,womens,https://pugetsoundathletics.com,
688,University of Wisconsin-Eau Claire,D3,mens,https://gobleugold.com,
689,University of Wisconsin-Eau Claire,D3,womens,https://gobleugold.com,
690,University of Wisconsin-Oshkosh,D3,mens,https://uwotitans.com,
691,University of Wisconsin-Oshkosh,D3,womens,https://uwotitans.com,
692,University of Wisconsin-Stevens Point,D3,mens,https://uwsppointers.com,
693,University of Wisconsin-Stevens Point,D3,womens,https://uwsppointers.com,
634,Ursinus College,D3,mens,https://ursinus.edu/athletics,
635,Ursinus College,D3,womens,https://ursinus.edu/athletics,
720,Utica University,D3,mens,https://uticapioneer.com,
721,Utica University,D3,womens,https://uticapioneer.com,
636,Washington College,D3,mens,https://washcollathletics.com,
637,Washington College,D3,womens,https://washcollathletics.com,
706,Waynesburg University,D3,mens,https://waynesburgyellowjackets.com,
707,Waynesburg University,D3,womens,https://waynesburgyellowjackets.com,
708,Westminster College (PA),D3,mens,https://westminstertitans.com,
709,Westminster College (PA),D3,womens,https://westminstertitans.com,
654,Whitman College,D3,mens,https://whitmanathletics.com,
655,Whitman College,D3,womens,https://whitmanathletics.com,
658,Willamette University,D3,mens,https://willametteathletics.com,
659,Willamette University,D3,womens,https://willametteathletics.com,
748,Yeshiva University,D3,mens,https://yumaccabees.com,
749,Yeshiva University,D3,womens,https://yumaccabees.com,
