club_name,canonical_name,league_name,city,state,source_url
Michigan Rangers FC,Michigan Rangers,Elite 64,,,https://system.gotsport.com/org_event/events/50938/clubs
Midwest United FC SCOR,Midwest Scor,Elite 64,,,https://system.gotsport.com/org_event/events/50938/clubs
Ponys FC,Ponys,Elite 64,,,https://system.gotsport.com/org_event/events/50938/clubs
TKO Premier SC,Tko Premier,Elite 64,,,https://system.gotsport.com/org_event/events/50938/clubs
Cedar Stars Academy Hudson Valley,Cedar Stars Academy Hudson Valley,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
Cedar Stars Academy North,Cedar Stars Academy North,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
French Football Academy,French Football Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
Future Soccer Academy,Future Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
Parsippany SC,Parsippany,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
PDA SC Vistula,Pda Vistula,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
Players Development Academy,Players Development Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50939/clubs
CDA Slammers,Cda Slammers,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Empire Surf,Empire Surf,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Excel Soccer Academy,Excel Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
FC Deportivo Arizona,Deportivo Arizona,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
FC Premier (CA),Premier,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Legends FC (CA),Legends,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Legends FC - San Diego,Legends - San Diego,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Los Angeles SC,Los Angeles,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Nomads,Nomads,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Oceanside,Oceanside,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Phoenix Rising FC,Phoenix Rising,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Phoenix Rising FC North Valley,Phoenix Rising North Valley,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Playmaker Futbol Academy,Playmaker Futbol Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
San Diego Rush Soccer Club,San Diego Rush,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Southwest Soccer Club,Southwest,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Sporting California USA,Sporting California Usa,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Strikers FC North,Strikers North,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Surf San Diego North,Surf San Diego North,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
United SoCal,Socal,Elite 64,,,https://system.gotsport.com/org_event/events/50940/clubs
Alliance SC,Alliance,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
Atlanta Fire United,Atlanta Fire,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
Bulls SC,Bulls,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
Carolina Elite Soccer Academy,Carolina Elite Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
Charlotte Soccer Academy,Charlotte Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
Furman United SC,Furman,Elite 64,,,https://system.gotsport.com/org_event/events/50941/clubs
GGS Soccer Academy,Ggs Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
Juventus Academy Miami,Juventus Academy Miami,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
Miami Breakers FC,Miami Breakers,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
One FC,One,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
Pinecrest Premier Soccer,Pinecrest Premier,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
SABR - Team Boca,Sabr - Team Boca,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
Strikers Miami FC,Strikers Miami,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
West Pines United FC,West Pines,Elite 64,,,https://system.gotsport.com/org_event/events/50942/clubs
AC Brea Soccer,Brea,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Aggies FC,Aggies,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Ajax FC Naperville,Ajax Naperville,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
BVB IA Georgia,Bvb Ia Georgia,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Charlottesville Alliance Sports Club,Charlottesville Alliance Sports,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Cincy Galaxy SC,Cincy Galaxy,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Coppell Youth SA,Coppell Sa,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Croatian Eagles SC,Croatian Eagles,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
DASC,Dasc,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Eastside Timbers,Eastside Timbers,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Elite Development Academy,Elite Development Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Elite FC,Elite,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
FC Dallas ETX,Dallas Etx,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
FC Tucson Youth Soccer,Tucson,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Idaho Juniors FC,Idaho Juniors,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
IMG Academy,Img Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Indy Eleven North,Indy Eleven North,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
International Futbol Club of Mississippi,International Futbol Of Mississippi,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
JAE Academy Plainfield,Jae Academy Plainfield,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Kickoff Soccer Academy,Kickoff Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Lacey SC,Lacey,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
La Roca FC,La Roca,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
League 30,League 30,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Marlboro Soccer Association,Marlboro Association,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Minneapolis United,Minneapolis,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
MN TwinStars,Mn Twinstars,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Mockingbird Valley Premier,Mockingbird Valley Premier,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Pateadores SC Nashville,Pateadores Nashville,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Pinellas County United SC,Pinellas County,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
RUSH Wisconsin,Rush Wisconsin,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Slidell Youth Soccer Club,Slidell,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Southern Homestead Soccer Academy,Southern Homestead Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Spartans FC (AZ),Spartans,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
St. Louis Scott Gallagher,St. Louis Scott Gallagher,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Tennessee SC,Tennessee,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Texas United FC,Texas,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Tinley Park Bobcats,Tinley Park Bobcats,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Treasure Valley SC,Treasure Valley,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Wake FC,Wake,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
Washington Premier FC,Washington Premier,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
W&H America,W&H America,Elite 64,,,https://system.gotsport.com/org_event/events/50935/clubs
1776 United FC,1776,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
AC Grand Rapids Academy,Grand Rapids Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Alliance Eleven,Alliance Eleven,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Ambassadors FC (OH),Ambassadors,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Arundel Soccer Association,Arundel Association,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Atlantic United SB/LGN SC,Atlantic Sb/Lgn,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Auburndale SC,Auburndale,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Ballston Spa,Ballston Spa,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Baltimore Union Soccer Club,Baltimore Union,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
CarShield FC,Carshield,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Catawba Valley Youth Soccer Association,Catawba Valley Association,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Chicago Futbol Alliance (CFA),Chicago Futbol Alliance,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Chicago Inferno,Chicago Inferno,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Chicago Magic Soccer Club,Chicago Magic,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Chicago Rush Soccer Club,Chicago Rush,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Classic FC,Classic,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Commack Soccer,Commack,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Cook Inlet Soccer Club,Cook Inlet,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Dayton Players Academy Cobras,Dayton Players Academy Cobras,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Deportivo 59 FC,Deportivo 59,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Detroit City FC South Oakland,Detroit South Oakland,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Dix Hills SC,Dix Hills,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Evolution SC (NE),Evolution,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Fort Wayne Sport Club,Fort Wayne Sport,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Galaxy SC,Galaxy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Harbor FC,Harbor,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Harford FC United,Harford,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
HEX FC,Hex,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Impact GFC,Impact Gfc,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Inwood SC,Inwood,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
JB Marine Soccer Club,Jb Marine,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
KC Legends,Kc Legends,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Key Biscayne SC,Key Biscayne,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Kings Hammer Soccer Club,Kings Hammer,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Kononia SC,Kononia,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Macon SC,Macon,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Marlton Soccer Club,Marlton,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Maryland Rush,Maryland Rush,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
McLean YS,Mclean Ys,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Millennium Soccer Association,Millennium Association,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Nationals,Nationals,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
New York City FC Girls,New York,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
NJ Nationals FC,Nj Nationals,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
NJ Stallions,Nj Stallions,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Oak Brook SC,Oak Brook,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
OP Soccer Club,Op,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
PASS FC,Pass,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Polaris Soccer Club,Polaris,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Portland City United SC,Portland,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Raiders FC,Raiders,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Savannah United Select,Savannah Select,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
SB4U Academy,Sb4U Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
SFC New England,New England,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Sporting Columbus,Sporting Columbus,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Stones River Futbol Club,Stones River Futbol,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
St. Paul Blackhawks,St. Paul Blackhawks,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Team Challenger FC South,Team Challenger South,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Team Chicago SC,Team Chicago,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
The Football Academy NJ,The Football Academy Nj,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Toca FC,Toca,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Topeka SC,Topeka,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Unified FC,Unified,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Union FC Indy,Union Indy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
United Futbol Academy (UFA),Futbol Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
United PDX,Pdx,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
USAI,Usai,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
UST FC Academy,Ust Academy,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Utah Surf,Utah Surf,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Vegas United Soccer Club,Vegas,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Wappinger United Soccer Club,Wappinger,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Warrington SC,Warrington,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
Wilmington Hammerheads FC,Wilmington Hammerheads,Elite 64,,,https://system.gotsport.com/org_event/events/50898/clubs
