club_name,canonical_name,league_name,city,state,source_url
Puget Sound Soccer Club,Puget Sound,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
PUMAS-UNAM Filial Seattle,Pumas-Unam Filial Seattle,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Rayados Soccer Academy Northwest,Rayados Academy Northwest,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Seattle Celtic,Seattle Celtic,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Seattle Reign Academy,Seattle Reign Academy,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Skagit Premier Football Club,Skagit Premier Football,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
South Kitsap Soccer Club,South Kitsap,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Southlake FC,Southlake,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Sparta Tacoma,Sparta Tacoma,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Steel United Washington,Steel Washington,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
TC United,Tc,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Twin City Union FC,Twin Union,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
United Sports Soccer Club,Sports,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Warriors Sports Academy,Warriors Sports Academy,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Washington East Surf Soccer Club,Washington East Surf,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
Wenatchee FC,Wenatchee,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
West Sound Soccer Academy,West Sound Academy,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/50025/clubs
J&S Futbol Academy,J&S Futbol Academy,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/48496/clubs
Northlake Soccer Club,Northlake,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/48496/clubs
LT Delfines FC,Lt Delfines,US Club NPL - Pacific NW NPL,,,https://system.gotsport.com/org_event/events/49835/clubs
