club_name,canonical_name,league_name,city,state,source_url
Eclipse Select Soccer Club,Eclipse Select,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Elite SC,Elite,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Elmhurst City Surf,Elmhurst Surf,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
EP Mustangs United FC,Ep Mustangs,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Evolution SC,Evolution,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC Barrington,Barrington,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC Mayas,Mayas,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC Mirage,Mirage,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC Stars (IL),Stars,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC Tryzub Academy,Tryzub Academy,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
FC United Soccer Club,,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Firebirds SC,Firebirds,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Galaxy SC,Galaxy,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Gio's Lions SC,Gio'S Lions,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Gladiators FC,Gladiators,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Glen Ellyn Lakers,Glen Ellyn Lakers,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Goros FC Soccer Club,Goros,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Grand Futbol Club Mustangs,Grand Futbol Mustangs,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Greater Libertyville Soccer Association,Greater Libertyville Association,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Gremio Futbol Club Chicago,Gremio Futbol Chicago,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
HDS Eagles Academy,Hds Eagles Academy,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Heart of The City,Heart Of The,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Hussars United,Hussars,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Illinois Magic FC,Illinois Magic,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Indiana Elite F.C.,Indiana Elite .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Inter AC,Inter,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
IPROSKILLS,Iproskills,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Jake's Stars F.C.,Jake'S Stars .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Lagrange Celtics,Lagrange Celtics,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Lindenhurst Area Soccer Club,Lindenhurst Area,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Midwest United FC Chicago,Midwest Chicago,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
MUNDELEIN LIONS SC,Mundelein Lions,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
North Shore FC,North Shore,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
NSA,Nsa,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
OPRF Alliance,Oprf Alliance,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Orland Park Sting FC,Orland Park Sting,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Palatine Celtic SC,Palatine Celtic,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Park Ridge SC,Park Ridge,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Pegasus FC,Pegasus,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Plainfield United Soccer Club,Plainfield,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
POWER F.C.,Power .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Raiders FC,Raiders,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Rayados Soccer Academy,Rayados Academy,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Roadrunners SC,Roadrunners,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Roma F.C.,Roma .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
SC Hammers,Hammers,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Schwaben A.C.,Schwaben .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Sockers FC,Sockers,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
South Suburban,South Suburban,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Strikers Fox Valley,Strikers Fox Valley,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Team Elmhurst SC,Team Elmhurst,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Trebol F.C.,Trebol .,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
TST,Tst,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Wheaton United SC,Wheaton,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Wilmette Wings SC,Wilmette Wings,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
Windy City FC,Windy,US Club NPL - NISL NPL Division,,IL,https://system.gotsport.com/org_event/events/49634/clubs
