club_name,canonical_name,league_name,city,state,source_url
Charleston Soccer Club,Charleston,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Charlotte Development Academy,Charlotte Development Academy,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Charlotte Independence SC,Charlotte Independence,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Chattanooga Football Club Academy,Chattanooga Football Academy,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Cheshire Soccer Academy,Cheshire Academy,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Chicago City Soccer Club,Chicago,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Chicago KICS Football Club,Chicago Kics Football,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Chula Vista FC,Chula Vista,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
City SC Central Valley,Central Valley,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
City SC NOCO,Noco,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
City SC Utah,Utah,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Clarkstown Soccer Club,Clarkstown,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Clay County SC United Soccer Alliance,Clay County Alliance,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Colorado United,Colorado,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Croatian Eagles SC,Croatian Eagles,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Culver City Football Club,Culver Football,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Dublin United,Dublin,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
FC Boston Bolts,Boston Bolts,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
FC Man United,Man,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
FC Premier (CA),Premier,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
FC Stars (IL),Stars,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Florida Celtic,Florida Celtic,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Florida Prime Soccer,Florida Prime,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Houston Surf Soccer Club,Houston Surf,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
HTX,Htx,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
IFA,Ifa,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Ironbound SC,Ironbound,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
JB Marine Soccer Club,Jb Marine,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Kings Hammer Swan City Soccer Club,Kings Hammer Swan,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Los Angeles Bulls Soccer Club,Los Angeles Bulls,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Michigan Jaguars,Michigan Jaguars,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Michigan Stars Elite SC,Michigan Stars Elite,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Milwaukee Kickers Academy,Milwaukee Kickers Academy,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Montana Surf,Montana Surf,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Naples United FC,Naples,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Nationals,Nationals,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Nevada Futbol Club,Nevada Futbol,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
New England Force,New England Force,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
NJ14 Soccer Club,Nj14,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Phoenix Rising FC North Valley,Phoenix Rising North Valley,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Pima County Surf Soccer Club,Pima County Surf,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Premier Futbol Academy of San Antonio,Premier Futbol Academy Of San Antonio,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Prestige FC,Prestige,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Real Colorado,Real Colorado,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
RNY FC Youth,Rny,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
RSL-AZ West Valley,Rsl-Az West Valley,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
RSL Royals West,Rsl Royals West,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Rush Union Soccer,Rush Union,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Saint Charles Football Club,Saint Charles Football,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
San Diego County Soccer Referee Association (SDCSRA),San Diego County Referee Association,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Seacoast United Massachusetts,Seacoast Massachusetts,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
So Cal Blues,So Cal Blues,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Sporting Arkansas,Sporting Arkansas,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Sporting Oklahoma,Sporting Oklahoma,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
STA Mount Olive Soccer Club,Sta Mount Olive,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Triangle United,Triangle,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
United Elite,Elite,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Ventura County Fusion,Ventura County Fusion,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
Weston FC,Weston,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
WSA,Wsa,DPL,,,https://system.gotsport.com/org_event/events/41948/clubs
