club_name,canonical_name,league_name,city,state,source_url
Montgomery Soccer (MSI),Montgomery,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Next Level Soccer,Next Level,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
NPC Futbol & Futsal,Npc Futbol & Futsal,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Old Line Football Club,Old Line Football,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Olney Boys and Girls Club Community Sports Association,Olney And Community Sports Association,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
One Nation Soccer Academy,One Nation Academy,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Pipeline SC,Pipeline,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Potomac Soccer Association,Potomac Association,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Real Elite FC,Real Elite,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Rockville Soccer Club,Rockville,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
SAC/BA,Sac/Ba,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Shore FC,Shore,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
St. Mary's Soccer,St. Mary'S,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Takoma Park Soccer Club,Takoma Park,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
The Player Progression Academy,The Player Progression Academy,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Thunder SC of Howard County,Thunder Of Howard County,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Top Rank Soccer Academy,Top Rank Academy,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
Total Futbol Club,Total Futbol,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
World Class Premier,World Class Premier,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
WSA,Wsa,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/43226/clubs
A3 Soccer,A3,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Baltimore Celtic Soccer Club,Baltimore Celtic,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Catonsville Soccer,Catonsville,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Central Carroll Soccer Club,Central Carroll,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
City Sporting Club,Sporting,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Cockeysville FC,Cockeysville,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Lutherville Timonium Soccer Club,Lutherville Timonium,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
Panthers FC,Panthers,Maryland State Youth Soccer Association,,Maryland,https://system.gotsport.com/org_event/events/48931/clubs
