club_name,canonical_name,league_name,city,state,source_url
Impact City FC,Impact,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Indialantic Youth Soccer Association,Indialantic Association,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
International Soccer Club,International,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Inter-United Soccer Club,Inter-,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Jacksonville FC,Jacksonville,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
J Petrov Academy,J Petrov Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Junior Elite Soccer Academy,Junior Elite Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Jupiter United Soccer,Jupiter,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Lake Worth Sharks,Lake Worth Sharks,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Leg-A-Z Soccer Club,Leg-A-Z,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Manasota Youth Soccer,Manasota,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Manatee Area YSA,Manatee Area Ysa,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Miami Athletic Club,Miami Athletic,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Miami Breakers FC,Miami Breakers,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Miami FC Academy,Miami Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Miami Lakes United Soccer Club,Miami Lakes,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Miami Stars Soccer,Miami Stars,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
MILAN OF MIAMI F.C INC,Milan Of Miami Inc,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Naples City UDAG FC,Naples Udag,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
North Manatee Soccer,North Manatee,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
OC Soccer Club,Oc,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Orlando City Soccer Club,Orlando,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Pinellas County United SC,Pinellas County,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Plant City FC,Plant,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
"PSL Soccer Club/Hurricanes, Inc.","Psl /Hurricanes, Inc.",Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Rip City Surf Soccer Club,Rip Surf,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Royal Palm Beach Strikers,Royal Palm Beach Strikers,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Rural YSA,Rural Ysa,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
San Carlos Park Scorpion SC,San Carlos Park Scorpion,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Soccer Club of St Cloud,Of St Cloud,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Sol SC Florida,Sol Florida,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Southeast Volusia SC,Southeast Volusia,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Southern Homestead Soccer Academy,Southern Homestead Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Sports Paradize Soccer Academy,Sports Paradize Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
St Pete Raiders,St Pete Raiders,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Strikers Miami FC,Strikers Miami,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Tampa Bay United,Tampa Bay,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Tampa Dynamo FC,Tampa Dynamo,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Tropical Soccer,Tropical,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
VENICE SC,Venice,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
W&H America,W&H America,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Winter Haven SC,Winter Haven,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
Winter Park FC,Winter Park,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/43009/clubs
"AC Delray, Inc.","Delray, Inc.",Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
ALBION SC Miami,Albion Miami,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Amelia Island YSO,Amelia Island Yso,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
"Azzurri Storm Soccer, Inc.","Azzurri Storm , Inc.",Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
BARCA Academy Pro Miami,Barca Academy Pro Miami,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Bay Lions Florida Soccer Club,Bay Lions Florida,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Boynton United FC,Boynton,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Cape Coral Soccer,Cape Coral,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
CBF School Boca Raton,Cbf School Boca Raton,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Chargers SC TPA,Chargers Tpa,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
City of Miami Beach Soccer,Of Miami Beach,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Cyclones FC,Cyclones,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
CYS Tampa,Cys Tampa,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Doral SC,Doral,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
FC Highland,Highland,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
FC Prime,Prime,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Juventus Academy Miami,Juventus Academy Miami,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Key Biscayne SC,Key Biscayne,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
KHO Lions,Kho Lions,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
LASE INC,Lase Inc,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Mako Soccer Club,Mako,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Miami Futbol Academy Rush,Miami Futbol Academy Rush,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Miami Springs Soccer,Miami Springs,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Montverde Soccer Club,Montverde,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Naples Eagles Futsal Inc.,Naples Eagles Futsal Inc.,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Naples Elite Soccer Club,Naples Elite,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Nona Soccer Academy,Nona Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
OCSS Windermere & Clermont,Ocss Windermere & Clermont,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
One FC,One,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Pinecrest Premier Soccer,Pinecrest Premier,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
PSG Academy FL,Psg Academy Fl,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
RPS Academy,Rps Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
SABR - Team Boca,Sabr - Team Boca,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
South Florida Football Academy,South Florida Football Academy,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
West Florida Flames,West Florida Flames,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Weston FC,Weston,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
Weston Select Soccer Club,Weston Select,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
West Pines United FC,West Pines,Florida Youth Soccer Association,,Florida,https://system.gotsport.com/org_event/events/46366/clubs
