club_name,canonical_name,league_name,city,state,source_url
Eastern FC,Eastern,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Eastshore Alliance FC,Eastshore Alliance,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Eastside FC,Eastside,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Eastside Timbers,Eastside Timbers,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Edina Soccer Club,Edina,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
El Camino Futbol Club Salinas,El Camino Futbol Salinas,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
El Paso Locomotive,El Paso Locomotive,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Eugene Metro FC,Eugene Metro,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC 1974 Libertyville,1974 Libertyville,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC America,America,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Arizona,Arizona,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Copa Academy,Copa Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC DELCO,Delco,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Dallas,Dallas,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Europa,Europa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Fresno Academy,Fresno Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Portland,Portland,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Pride Elite,Pride Elite,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Prime,Prime,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Stars,Stars,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Tulsa Academy,Tulsa Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC United Iowa,Iowa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC WISCONSIN,Wisconsin,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Westlake,Westlake,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FC Wichita,Wichita,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FHFC,Fhfc,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FL Premier FC Black,Fl Premier Black,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FL Premier FC Gold,Fl Premier Gold,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
FSA FC,Fsa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Florida Celtic,Florida Celtic,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Florida Kraze,Florida Kraze,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Florida West FC,Florida West,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Folsom Lake Surf,Folsom Lake Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Force,Force,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Fort Lauderdale United FC,Fort Lauderdale,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Fusion Soccer Club,Fusion,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
GTFC Impact,Gtfc Impact,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Germantown Legends,Germantown Legends,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Great Falls Reston Soccer Club,Great Falls Reston,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Gretna Elite Academy,Gretna Elite Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Gulf Coast United FC,Gulf Coast,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
HEX FC Keystone,Hex Keystone,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
HOUSTONIANS FC,Houstonians,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
HTX N,Htx N,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
HTX S,Htx S,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Hattiesburg FC,Hattiesburg,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Herndon,Herndon,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Highland FC,Highland,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Idaho Rush,Idaho Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Indiana Elite FC,Indiana Elite,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
JSC Soccer Club,Jsc,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
KC Fusion,Kc Fusion,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Kansas City Athletics,Kansas Athletics,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Kansas City Surf,Kansas Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Kansas Rush,Kansas Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Keliix-Intra SC,Keliix-Intra,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Kernow Storm FC Frontier,Kernow Storm Frontier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
LA Krewe Rush,La Krewe Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
LAFC So Cal,Lafc So Cal,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
LMVSC,Lmvsc,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
LV Heat Surf,Lv Heat Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
LVU Rush,Lvu Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
La Roca FC,La Roca,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Lancaster FC,Lancaster,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Legends FC,Legends,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Legends FC Michigan,Legends Michigan,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Livermore Fusion SC,Livermore Fusion,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Liverpool FC IA Michigan Ann Arbor,Liverpool Ia Michigan Ann Arbor,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Liverpool North Oakland,Liverpool North Oakland,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Lobos Rush,Lobos Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Lonestar Soccer Club,Lonestar,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Los Gatos United,Los Gatos,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Louisiana Fire Soccer Club,Louisiana Fire,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Louisville City Academy,Louisville Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
MSC Lakers,Msc Lakers,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Manhattan SC,Manhattan,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Manta,Manta,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Marin FC,Marin,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Maryland United FC,Maryland,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Match Fit Surf,Match Fit Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Michigan Burn,Michigan Burn,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Michigan Rangers FC,Michigan Rangers,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Minnesota Rush,Minnesota Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Minnesota Thunder,Minnesota Thunder,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Mississippi Rush United,Mississippi Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Missouri Rush,Missouri Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Mustang SC,Mustang,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
NCFC Youth Elite,Ncfc Elite,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
NCFC Youth Premier,Ncfc Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
NM Rapids,Nm Rapids,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
NTH NASA,Nth Nasa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
NUU Avalanche,Nuu Avalanche,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Nationals SC CA,Nationals Ca,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Nationals Soccer Club,Nationals,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
North FC,North,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
North Suburban,North Suburban,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Northern Indiana Express,Northern Indiana Express,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Northwest United FC,Northwest,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
OK Energy FC,Ok Energy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
OK Energy FC II,Ok Energy Ii,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Ohio Elite SA,Ohio Elite Sa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Ohio Galaxies FC,Ohio Galaxies,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Ohio Premier,Ohio Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Oklahoma Celtic,Oklahoma Celtic,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Oklahoma Cosmos,Oklahoma Cosmos,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Oregon Premier,Oregon Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Orlando City Lake Nona,Orlando Lake Nona,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
PSA Monmouth,Psa Monmouth,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
PSA North,Psa North,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
PWSI Courage,Pwsi Courage,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
PacNW SC,Pacnw,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pacesetter Soccer Club,Pacesetter,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Parkland SC,Parkland,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pateadores,Pateadores,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pateadores NB,Pateadores Nb,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Penn Fusion SA,Penn Fusion Sa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Philadelphia Ukrainian Nationals,Philadelphia Ukrainian Nationals,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pipeline SC,Pipeline,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pittsburgh Riverhounds,Pittsburgh Riverhounds,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Placer United,Placer,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
PlayMaker Futbol Academy,Playmaker Futbol Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Plymouth Reign SC,Plymouth Reign,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Portage SC,Portage,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Potomac SA,Potomac Sa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Pride SC,Pride,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Prior Lake SC,Prior Lake,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Quickstrike FC,Quickstrike,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Real Colorado Athletico,Real Colorado Athletico,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Real Colorado North National,Real Colorado North National,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Rebels SC,Rebels,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Revolution FC,Revolution,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Richmond United Blue,Richmond Blue,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Richmond United Orange,Richmond Orange,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Richmond United Red,Richmond Red,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Roadrunners SC,Roadrunners,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Rockford Raptors,Rockford Raptors,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SAFC Black,Safc Black,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SAFC Red,Safc Red,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SDSC Surf,Sdsc Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SF United FC,Sf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SJEB FC,Sjeb,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SLAMMERS FC White,Slammers White,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SOCA Elite,Soca Elite,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SOLAR SC,Solar,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
STA MO,Sta Mo,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SUSA FC,Susa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
SWFL Premier FC,Swfl Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Salvo SC,Salvo,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Antonio City SC,San Antonio,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Diego Surf,San Diego Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Francisco Elite Academy,San Francisco Elite Academy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Jose Rush,San Jose Rush,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Juan SC,San Juan,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
San Ramon FC,San Ramon,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Scorpions SC,Scorpions,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Seattle United,Seattle,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Select North,Select North,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Select South,Select South,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Shakopee Soccer Association,Shakopee Association,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sheriffs FC,Sheriffs,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Slammers FC Maroon,Slammers Maroon,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
South Carolina Surf,South Carolina Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
South Carolina United,South Carolina,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
South Orlando Soccer Club,South Orlando,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
South Valley Chivas,South Valley Chivas,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
South Valley United,South Valley,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Space Coast United,Space Coast,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Spokane Shadow,Spokane Shadow,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting CA USA,Sporting Ca Usa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting Club Tallahassee,Sporting Tallahassee,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting Columbus,Sporting Columbus,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting Iowa,Sporting Iowa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting Jax,Sporting Jax,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Sporting Nebraska FC,Sporting Nebraska,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Springs SC,Springs,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
St Croix Soccer Club,St Croix,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
St. Louis Stars,St. Louis Stars,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Stafford Revolution,Stafford Revolution,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Stanford Strikers FC,Stanford Strikers,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Steel City FC,Steel,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Strikers Miami FC,Strikers Miami,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
TKO Premier SC,Tko Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Team Challenger FC North,Team Challenger North,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
